tp_title,tpf_title,tcd_title,nwp_tc_id,nwp_title,status,val_env,automation,owner_team,nwp_cmd,from_id,dmr_tc_id,dmr_tc_title,tr_count,dmr_tr_id,dmr_tr_date,dmr_cmd,all_dmr_cmds,match_type
[NWP PM] PM Cross Product,PM Integration Testing,Solar Cross Products,22022421715,[Solar Cross-Product] Cross_Products-Cstate_DVFS-cstate_dvfs_random,open,"silicon,virtual_platform",yes,soc.pm,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cstate_DVFS/Cross_Products/cstate_dvfs_random.xml /logpath .,14019765985,14019765985,[Solar Cross-Product] Cross_Products-Cstate_DVFS-cstate_dvfs_random,24,22022739410,2026-06-25,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cstate_DVFS/Cross_Products/cstate_dvfs_random.xml /logpath .,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cstate_DVFS/Cross_Products/cstate_dvfs_random.xml /logpath .,direct
[NWP PM] PM Cross Product,PM Integration Testing,Solar Cross Products,22022421717,[Solar Cross-Product] Cross_Products-Cstate_DVFS-cstate_dvfs_random_exercise,open,"silicon,virtual_platform",yes,soc.pm,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cstate_DVFS/Cross_Products/cstate_dvfs_random_exercise.xml /logpath .,14023252295,14023252295,[Solar Cross-Product] Cross_Products-Cstate_DVFS-cstate_dvfs_random_exercise,24,22022624600,2026-06-30,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cstate_DVFS/Cross_Products/cstate_dvfs_random_exercise.xml /logpath .,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cstate_DVFS/Cross_Products/cstate_dvfs_random_exercise.xml /logpath .,direct
[NWP PM] PM Cross Product,PM Integration Testing,Solar Cross Products,22022421718,[Solar Cross-Product] Cross_Products-Pstate_DVFS-pstate_dvfs_random,open,"silicon,virtual_platform",yes,soc.pm,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cross_Products/Pstate_DVFS/pstate_dvfs_random.xml /logpath .,14019765987,14019765987,[Solar Cross-Product] Cross_Products-Pstate_DVFS-pstate_dvfs_random,25,22022739391,2026-06-25,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cross_Products/Pstate_DVFS/pstate_dvfs_random.xml /logpath .,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cross_Products/Pstate_DVFS/pstate_dvfs_random.xml /logpath .,direct
[NWP PM] PM Cross Product,PM Integration Testing,Solar Cross Products,22022421719,[Solar Cross-Product] Cross_Products-Pstate_DVFS-pstate_dvfs_random_exercise,open,"silicon,virtual_platform",yes,soc.pm,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cross_Products/Pstate_DVFS/pstate_dvfs_random_exercise.xml /logpath .,14023252302,14023252302,[Solar Cross-Product] Cross_Products-Pstate_DVFS-pstate_dvfs_random_exercise,23,22022738635,2026-06-25,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cross_Products/Pstate_DVFS/pstate_dvfs_random_exercise.xml /logpath .,/usr/bin/solar/solar.sh /cfg /usr/local/python/diamondrapids/pm/Solar/Cross_Products/Pstate_DVFS/pstate_dvfs_random_exercise.xml /logpath .,direct
[NWP PM] PM Cross Product,PM Integration Testing,Cross Products,22022423114,CBB DVFS x SB Harasser traffic,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604490,14022604490,CBB DVFS x SB Harasser traffic,16,22022615380,2026-06-30,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,Cross Products,22022423115,DRAM RAPL x SB Harasser Traffic,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604505,14022604505,DRAM RAPL x SB Harasser Traffic,16,22022615442,2026-07-02,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,Cross Products,22022423116,PEGA C states x SB Harasser traffic,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604465,14022604465,PEGA C states x SB Harasser traffic,18,22022615481,2026-06-30,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,Cross Products,22022423117,Solar C States x SB Harasser traffic,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604472,14022604472,Solar C States x SB Harasser traffic,16,22022615367,2026-06-26,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,Cross Products,22022423119,Solar P States x SB Harasser traffic,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604487,14022604487,Solar P States x SB Harasser traffic,16,22022615346,2026-07-01,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,Cross Products,22022423120,iMH DVFS x SB Harasser traffic,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604496,14022604496,iMH DVFS x SB Harasser traffic,16,22022615428,2026-06-30,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,Cross Products,16030715653,[PSS]Memory PM ZBB Negative Checks,open,,,vst.fv,,,,,0,,,,,no-from-id
[NWP PM] PM Cross Product,PM Integration Testing,EndPoint Sweep,22022423121,CBB GPSB end point sweep,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604448,14022604448,CBB GPSB end point sweep,2,22021635702,2025-11-06,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,EndPoint Sweep,22022423122,CBB PMSB end point sweep,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604432,14022604432,CBB PMSB end point sweep,2,22021635696,2025-11-06,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,EndPoint Sweep,22022423123,iMH GPSB end point sweep,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604438,14022604438,iMH GPSB end point sweep,2,22021635703,2026-04-02,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,EndPoint Sweep,22022423125,iMH PMSB end point sweep,open,"silicon,virtual_platform",no,soc.pm,echo manual_execution,14022604436,14022604436,iMH PMSB end point sweep,2,22021635706,2026-04-02,echo manual_execution,echo manual_execution,direct
[NWP PM] PM Cross Product,PM Integration Testing,EndPoint Sweep,16030715718,[PSS]Sideband Harasser,open,,,vst.fv,,,,,0,,,,,no-from-id
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Consistent Throttling,22022422343,Consistent throttling_silicon_I3C,open,silicon,no,soc.oobmsm,telemetryAPIs.py,14023810883,14023810883,Consistent throttling_silicon_I3C,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Consistent Throttling,22022422346,Consistent throttling_silicon_PCIE,open,silicon,no,soc.oobmsm,telemetryAPIs.py,14023810884,14023810884,Consistent throttling_silicon_PCIE,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Consistent Throttling,22022422348,Consistent throttling_silicon_TPMI,open,silicon,no,soc.oobmsm,telemetryAPIs.py,14023810886,14023810886,Consistent throttling_silicon_TPMI,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Consistent Throttling,22022422351,Consistent throttling_silicon_vp,open,,no,soc.oobmsm,telemetryAPIs.py,14023810890,14023810890,Consistent throttling_silicon_vp,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Corelating timings,22022422353,Corelating timings_silicon_I3C,open,silicon,no,soc.oobmsm,telemetryAPIs.py,14023811001,14023811001,Corelating timings_silicon_I3C,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Corelating timings,22022422356,Corelating timings_silicon_PCIE,open,silicon,,soc.oobmsm,telemetryAPIs.py,14023811004,14023811004,Corelating timings_silicon_PCIE,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Corelating timings,22022422358,Corelating timings_silicon_TPMI,open,silicon,no,soc.oobmsm,telemetryAPIs.py,14023811005,14023811005,Corelating timings_silicon_TPMI,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Corelating timings,22022422361,Corelating timings_silicon_vp,open,,no,soc.oobmsm,telemetryAPIs.py,14023811007,14023811007,Corelating timings_silicon_vp,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Inconsistent Throttling,22022422363,Inconsistent Throttling_silicon_I3C,open,silicon,no,soc.oobmsm,telemetryAPIs.py,14023810643,14023810643,Inconsistent Throttling_silicon_I3C,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Inconsistent Throttling,22022422372,Inconsistent Throttling_silicon_PCIE,open,silicon,,soc.oobmsm,telemetryAPIs.py,14023810644,14023810644,Inconsistent Throttling_silicon_PCIE,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Inconsistent Throttling,22022422374,Inconsistent Throttling_silicon_TPMI,open,silicon,no,soc.oobmsm,telemetryAPIs.py,14023810645,14023810645,Inconsistent Throttling_silicon_TPMI,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PEM (Power and Energy Monitoring),Inconsistent Throttling,22022422377,Inconsistent Throttling_silicon_vp,open,,no,soc.oobmsm,telemetryAPIs.py,14023810646,14023810646,Inconsistent Throttling_silicon_vp,0,,,,,direct-no-tr
[NWP PM] Telemetry (PEM/PLR),[NWP PM] PLR (Performance Limit Reasons),Performance Limit Reason,22022422383,Platform Limit Reason Check,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p turbo -tM 60,14021086687,14021086687,Platform Limit Reason Check,2,22020897959,2026-01-15,fine_level_plr.py,fine_level_plr.py | thermalManagement.py,direct
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,C-States General,16030717572,[PV]Power Management - C-States Sanity Validation,open,,,soc.pm,kayak tests\contents\powermanagement\c-states\cstate_sanity_validation_test.py --disable-telemetry,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,C-States General,16030717612,[PV]Power Management - C-State Harasser,open,,,soc.pm,"{""CRAuto"": ""harness_main.py --test POWER_CSTATE_HARASSER --subsystem=PMSS"",
""Kayak"": ""kayak .\\tests\\contents\\powermanagement\\c-states\\cstate_harasser_test.py --disable-telemetry""}",,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,C-States General,16030717618,[PV]Power Management - C-state with Stress.,open,,,soc.pm,"{""CRAuto"": ""harness_main.py --test POWER_CSTATE_STRESS --subsystem=PMSS"",
""Kayak"": ""kayak .\\tests\\contents\\powermanagement\\c-states\\cstate_stress_test.py --disable-telemetry""}",,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,C-States General,16030717735,[PV]Power Management - ACPI C-States on Linux,open,,,soc.pm,kayak .\tests\contents\powermanagement\c-states\cstate_acpi_linux_test.py --disable-telemetry,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,C-States General,16030717877,[PV]Power Management - ACPI C-States on Windows,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Core C6 Validation,16030717891,[PV]Power Management - Validation Of C6SP on CentOS followed by WL[Harasser],rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Core C6 Validation,16030717892,"[PV]Power Management - Validation Of C6A, C6S & C6SP on Windows",rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Core C6 Validation,16030717894,[PV]Power Management - Validation Of C6A & C6S on CentOS with Intel_Idle driver,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Core C6 Validation,16030717895,[PV]Power Management - Validation Of C6A & C6S on CentOS with ACPI_Idle driver,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Fast C1E,16030717620,[PV]Power Management - Fast C1E - Windows,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Fast C1E,16030717880,[PV]Power Management - Validation of Fast C1e,open,,,soc.pm,kayak tests\contents\powermanagement\c-states\fast_c1e_test.py --disable-telemetry,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Fast C1E,16030717881,[PV]Power Management - Validation of ProcessorC1e BIOS configuration,open,,,soc.pm,kayak tests\contents\powermanagement\c-states\processor_c1e_test.py --disable-telemetry,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Module C-States (MC6),16030717614,[PV]Power Management - Module CStates,open,,,soc.pm,kayak tests\contents\powermanagement\c-states\module_cstate_test.py --disable-telemetry,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Module C-States (MC6),16030717617,[PV]Power Management - Module CStates Noisy Neighbors,open,,,soc.pm,kayak tests\contents\powermanagement\c-states\module_cstate_noisy_neighbor_test.py --disable-telemetry,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] C-States,Module C-States (MC6),16030717619,[PV]Power Management - Module C States Random Cores Active,open,,,soc.pm,kayak tests\contents\powermanagement\c-states\module_cstate_random_cores_active_test.py --disable-telemetry,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] Misc,Miscellaneous,16030717733,[PV]Power Management -  Resource Isolation Technology(RIT) - Linux,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] Misc,Miscellaneous,16030717823,[PV]READ_MSR_ILLEGAL_CORES_BMCCONSOLE(RdIAMSREx),open,,,soc.pm,"{""CRAuto"": ""harness_main.py --test gnr_test_read_msr_illegal_disabled_cores interface=BMC --subsystem=PMSS"", ""Kayak"": ""kayak tests\\contents\\powermanagement\\pm_interface\\pm_interface_tests.py::TestPmInterface::test_read_msr_illegal_disabled_cores""}",,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] Misc,Miscellaneous,16030717842,[PV]Power Management EPB B2P Sweep,open,,,soc.pm,kayak .\tests\contents\powermanagement\pm_sanity\pm_sanity_epb_b2p.py --domain pmss --content_config_file .\configs\pmss\content_config\content_configuration.yaml,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] Misc,Miscellaneous,16030717843,[PV]Power Management EPB OOB Sweep,open,,,soc.pm,kayak .\tests\contents\powermanagement\pm_sanity\pm_sanity_epb_oob.py --content_config_file .\configs\pmss\content_config\content_configuration.yaml --domain pmss,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] Misc,Miscellaneous,16030717857,[PV]READ_UNCORE_MSR_WITH_WAKEONPECI_SET_REDFISH(RdIAMSREx),rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] OS2P,OS2P Mailbox,16030717783,[PV]Power Management - OS2P PM MISC CONTROL,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] OS2P,OS2P Mailbox,16030717882,[PV]Power Management - OS2P Mailbox harasser,open,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] OS2P,OS2P Mailbox,16030717883,[PV]Power Management - OS2P Read/Write PM Config,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Flex Ratio & Base Frequency,16030717830,[PV]Power Management - Base Frequency Test - Linux,open,,,soc.pm,kayak .\tests\contents\powermanagement\pm_sanity\pm_sanity_basefreq_test.py --content_config_file .\configs\pmss\content_config\content_configuration.yaml --domain pmss,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Flex Ratio & Base Frequency,16030717831,[PV]Power Management - Base Frequency Test - Windows,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Flex Ratio & Base Frequency,16030717836,[PV]Power Management - Flex Ratio B2P Sanity,open,,,soc.pm,kayak tests\contents\powermanagement\pm_sanity\pm_sanity_flexratio_test.py::TestFlexRatio::test_flex_ratioB2P --content_config_file .\configs\pmss\content_config\content_configuration.yaml,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Flex Ratio & Base Frequency,16030717837,[PV]Power Management - Flex Ratio Functional - Linux,open,,,soc.pm,kayak tests\contents\powermanagement\pm_sanity\pm_sanity_flexratio_test.py --content_config_file .\configs\pmss\content_config\content_configuration.yaml,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Flex Ratio & Base Frequency,16030717844,[PV]Latency Optimized Mode,open,,,soc.pm,kayak tests/contents/powermanagement/performance/latency_optimised_mode_test.py  --domain=pmss,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,HWP & OOB TPMI,16030717798,[PV]PM_Performance_[HWP]_Verify_OS_Can_Not_Affect_CPU_Power_Management_When_HWP=OOB_SoCwatch_Windows,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,HWP & OOB TPMI,16030717839,[PV]Power Management - HWP Harasser,open,,,soc.pm,kayak .\tests\contents\powermanagement\pm_sanity\pm_sanity_hwp_harasser.py --content_config_file .\configs\pmss\content_config\content_configuration.yaml --domain pmss,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,HWP & OOB TPMI,16030717841,[PV]Power Management - EPP Sweep via OS Power Policy,open,,,soc.pm,kayak .\tests\contents\powermanagement\pm_sanity\pm_sanity_epp_ospp.py  --content_config_file .\configs\pmss\content_config\content_configuration.yaml --domain pmss,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,HWP & OOB TPMI,16030717862,[PV]PM_Performance_[HWP]_Power_HWP_All_Solar_Windows,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,HWP & OOB TPMI,16030717888,[PV]PM_Performance_[OOB TPMI]_Verify_OOB_TPMI_TURBO_RATIO_LIMIT_WRITE_Redfish_Linux,open,,,soc.pm,kayak tests\contents\powermanagement\performance\oob_tpmi_trl.py,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,P-State Basic,16030717730,[PV]PM_Performance_[Pstates]_Checking through all scaling governors and perform warmreset_Linux,open,,,soc.pm,"{""CRAuto"": ""harness_main.py --test SET_WARMRESET_SCALING_GOVERNOR_LINUX mon=ptu --subsystem=PMSS"", 
""Kayak"": ""kayak tests\\contents\\powermanagement\\performance\\checking_all_governor_warm_reset_linux_test.py --domain pmss""}",,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,P-State Basic,16030717731,[PV]PM_Performance_[Pstates]_Writing and reading Pstate ratios and updating them at runtime_Linux,open,,,soc.pm,"{""CRAuto"": ""harness_main.py --test READING_WRITING_PSTATE_RATIOS_LINUX --subsystem=PMSS"", 
""Kayak"": ""kayak tests\\contents\\powermanagement\\performance\\writing_reading_pstate_ratio_linux_test.py --domain pmss""}",,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,P-State Basic,16030717764,[PV]PM_Performance_Power Performance tuning algorithm Validation check,open,,,soc.pm,kayak tests\contents\powermanagement\performance\tuning_algorithm_validation_check_test.py --domain pmss,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,P-State Basic,16030717768,[PV]PM_Performance_RACL feedback to IMH mem & IO frequency validation check,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,P-State Basic,16030717799,[PV]PM_Performance_[Pstates]_Checking through all scaling governors and perform warmreset_Windows,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,P-State Basic,16030717859,[PV]PM_Performance_[Pstates]_Power_Legacy_Pstate_All_Solar_Windows,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Turbo / AVX / TMUL,16030717732,[PV]PM_Performance_[Turbo]_Turbo Harasser_Linux,open,,,soc.pm,"{""CRAuto"": ""harness_main.py --test Turbo_Harasser_Linux --subsystem=PMSS"", 
""Kayak"": ""kayak tests\\contents\\powermanagement\\performance\\turbo_harasser_linux_test.py --domain pmss""}",,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Turbo / AVX / TMUL,16030717748,[PV]PM_Performance_AVX ICCP License pre-grant level validation check,open,,,soc.pm,"{  ""CRAuto"": ""harness_main.py --test AVX_LICENCE_CHECK"",     ""Kayak"": ""kayak .\\tests\\contents\\powermanagement\\pm_sanity\\pm_sanity_iccppregrant_test.py --suite ICCPPregrantB2P --content_config_file .\\configs\\pmss\\content_config\\content_configuration.yaml --domain pmss"" }",,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Turbo / AVX / TMUL,16030717749,[PV]PM_Performance_AVX P1 level validation check,open,,,soc.pm,"{ ""CRAuto"": ""harness_main.py --test AVX_P1_CHECK"",
    ""Kayak"": ""kayak .\\tests\\contents\\powermanagement\\pm_sanity\\pm_sanity_avxp1_level_test.py --content_config_file .\\configs\\pmss\\content_config\\content_configuration.yaml --domain pmss""}",,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Turbo / AVX / TMUL,16030717832,[PV]Power Management - Static Turbo Ratio Limit Verification - Linux,open,,,soc.pm,kayak tests\contents\powermanagement\pm_sanity\pm_sanity_trl_coremask_test.py --content_config_file .\configs\pmss\content_config\content_configuration.yaml --domain pmss,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Turbo / AVX / TMUL,16030717833,[PV]Power Management - TMUL Base Frequency - Linux,rejected,,,soc.pm,kayak .\tests\contents\powermanagement\pm_sanity\pm_sanity_tmul_test.py --content_config_file .\configs\pmss\content_config\content_configuration.yaml --domain pmss,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Turbo / AVX / TMUL,16030717834,[PV]Power Management - All Core Turbo - Linux,open,,,soc.pm,kayak .\tests\contents\powermanagement\pm_sanity\pm_sanity_act_test.py --content_config_file .\configs\pmss\content_config\content_configuration.yaml --domain pmss,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Turbo / AVX / TMUL,16030717835,[PV]Power Management - All Core Turbo - Windows,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] P-State / HWP,Turbo / AVX / TMUL,16030717914,[PV]Power Management - Static Turbo Ratio Limit Verification - Windows,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717603,[PV]Power Management - PC6 with SW SMI interrupt storm.,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717605,[PV]Power Management - PC6 with Switching Different Power Profiles + Random BMC Boot on WindowsOS,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717741,[PV]Power Management - PC6 validation in In-Band & OOB mode.,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717779,[PV]Power Management - PC6 and thermal stress,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717780,[PV]Power Management - PC6 with MeshGV Harasser x SMI Strom x WOP Harasser,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717827,[PV]Power Management - PC6+ UXI L0p L1,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717828,[PV]Power Management - PC6 & Power Measurement at Idle State on Windows,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717878,[PV]Power Management - PC6 and Wake on PECI,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717897,[PV]Power Management - PC6 + CXL Idle State Stability Test,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717900,[PV]Power Management - PC6 with IIO Ports Active.,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717901,[PV]Power Management - PC6 and Patrol Scrub stress,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717903,[PV]Power Management - PC6 with MeshGV harasser,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717904,[PV]Power Management - PC6 enabling after stress,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717906,[PV]Power Management - PC6 & Power Measurement at Idle State,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717907,[PV]Power Management - PC6 Idle State Check for Long Duration[48hr][Windows].,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PC6 Functionality,16030717909,[PV]Power Management - PC6 Idle State Check for Long Duration[48hr][Linux].,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Platform TCD tranformation,[NWP Platform] PKGC / PC6,PKGC Configuration & Cross Products,16030717576,[PV]PMSS - PKGC  - Multi-Socket coordination,rejected,silicon,,soc.pm,,,,,0,,,,,no-from-id
